section,subsection,page,markers,marker_roles,name,qualifier,address,cross_reference,canvas_fragment,image
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),,,"Rodwell John,",,46 New Bond street,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=1757,4098,982,58",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),‖,General Stationers,Rodwell Rt.,,"2 Surrey place,Kennington",,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=1757,4161,1082,60",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),§,Librarians,"Rolandi Peter,",,20 Berners street,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=1757,4225,935,60",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),,,Rouge Jean B.,,71 Charlotte st.Fitzroy sq,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=1757,4289,1082,61",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),§‖†¶,Librarians; General Stationers; Publishers; Printsellers,"Routledge George,",,11 Ryder's ct,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=1757,4353,1041,59",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),*‖,Printers; General Stationers,"Royston & Brown,",,40 Old Broad street,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=1757,4417,1081,59",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),,,Rumsey John W.,,6 Wellington st.Strand,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=1757,4482,1082,57",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),†,Publishers,"Sainsbury John,",,35RedLion sq.Holborn,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=1757,4547,1082,57",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),‖,General Stationers,"Salter William,",,17 New st. Dorset sq,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=1757,4609,1039,61",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),†§‖¶,Publishers; Librarians; General Stationers; Printsellers,"Sams William,",,1 St. James's street,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=1757,4672,1082,62",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),,,Sandall Rt.,,"12 Peerless place, City road",,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=1757,4737,1082,61",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),,,"Sanders John,",,"2 New street, Clothfair",,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=1757,4804,1045,55",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),†,Publishers,"Saunders & Otley,",,50 Conduit street,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=1757,4866,1052,60",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),†,Publishers,"Saunders John,",,"2 New street, Clothfair",,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=1757,4931,1082,56",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),‖,General Stationers,Saywell Rd.,,19 Bedford st. Bedford row,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=1757,4995,1082,56",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),,,"Scates Joseph,",bible,40 Frith st. Soho,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=1757,5059,1082,55",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),†,Publishers,"Scott,Webster & Co.",,36 Charterhouse sq,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=1757,5121,1082,57",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),,,Sculthorpe Rd.,,99 Gt. Peter st. Westmin,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=1757,5186,1082,56",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),†,Publishers,"Seeley & Burnside,",,54 Fleet street,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=1757,5252,967,56",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),†,Publishers,"Seeley Leonard & George,",,169 Fleet st,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=1757,5315,1060,58",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),,,Seguin Wm.,,12 Regent st. Waterloo pl,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=1757,5378,1064,58",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),,,Setchel John F.,old,23King st.Cov.gar,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=1757,5443,1082,57",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),*‖,Printers; General Stationers,Sharp Wm. T.,,97 Upper st. Islington,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=1757,5506,1067,58",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),¶,Printsellers,"Sharpe Alfred,",,14 St. Martin's court,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=1757,5570,1038,56",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),†,Publishers,"Shaw John & Sons,",,137 & 138 Fetter la,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=1757,5632,1065,61",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),†‖,Publishers; General Stationers,Shaw John F.,,27 Southampton row,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=1757,5693,1023,68",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),†,Publishers,Sherwood & Co.,,23 Paternoster row,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=1757,5764,1006,52",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),†,Publishers,"Simpkin, Marshall & Co.",,4 Stationers'ct,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=1757,5825,1082,58",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),†,Publishers,"Smallfield John,",,69 Newgate street,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=1757,5888,991,61",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),‖,General Stationers,Perry Jas. & Co.,,37 Red Lion square,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=1778,589,1045,70",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),†,Publishers,Pigot James & Co.,publishers of Pigot & Co.'s directories,59 Fleet st,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=1759,984,1103,59",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),,,Pigott A.,,39 Harleyford pl. Kennington,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=1761,1114,1116,56",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),,,Pinkney F.,military,30 Charing cross,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=1761,1177,1102,54",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),†*,Publishers; Printers,"PittmanM.A.& Son,",,11& 20Warwick sq,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=1758,1240,1116,54",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),†,Publishers,Plant G.,,"Old Trinity house, Water la",,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=1760,1302,1113,58",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),‖a,General Stationers; Newsvenders,PlummerW.,,46 Theobld. rd.RedLion sq,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=1760,1367,1098,57",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),‖¶,General Stationers; Printsellers,Pollard G.,,4 Williams pl. Walworth,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=1760,1429,1085,59",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),c,Bookbinders,"Pope James,",,12 Church st. Hackney,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=1756,1495,1047,54",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),‖,General Stationers,Porter Jos. L.,,43 Sloane st.Knightsbrge,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=1759,1555,1102,64",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),‖,General Stationers,"Potter William,",,12 Bear st. Leicester sq,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=1760,1624,1098,54",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),†¶a,Publishers; Printsellers; Newsvenders,Powell Hen.,,17 Bartholomew close,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=1760,1682,1072,66",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),‖,General Stationers,Powell W.,,"2 Newman's row, Linc. inn fi",,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=1759,1747,1098,62",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),*,Printers,"Price William,",,12 Smithfield bars,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=1760,1814,997,54",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),,,"Priestley Richard,",,143 High Holborn,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=1763,1878,1038,54",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),‖†,General Stationers; Publishers,"Purkess George,",,"60 Dean street, Soho",,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=1761,1942,1098,55",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),‖a,General Stationers; Newsvenders,"Puttock Charles,",,26 Grafton st. Soho,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=1762,2003,1097,59",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),†,Publishers,"Rainford Edward,",,86 High Holborn,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=1761,2065,1025,61",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),,,Ramsden Edwd.,,"12 Finch lane, Cornhill",,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=1763,2131,1095,56",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),,,Ratcliffe Wm.,,15 Green st. Leicester sq,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=1764,2197,1093,54",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),‖,General Stationers,"Raynham Richard,",,1 Gray's inn passage,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=1762,2262,1097,54",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),,,"Chch.yd.& 3 Waterloo place,",,Pall mall,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=1803,3527,1079,59",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),‖,General Stationers,Robbins J.,,45 Up.Baker st. Regent's pk,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=1752,3592,1130,58",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),§,Librarians,Smallwood Edwd.,,17 Old Bond street,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=2866,471,1097,52",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),‖,General Stationers,"Smith & Cook,",,Stockwell green,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=2867,529,920,63",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),,,Smith John R.,old,4 Old Compton st,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=2879,662,1084,54",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),†*,Publishers; Printers,"Smith Joseph,",,193 High Holborn,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=2877,722,987,60",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),†,Publishers,"Smith William,",,113 Fleet street,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=2879,789,917,54",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),*‖a,Printers; General Stationers; Newsvenders,SmithW.,,3 Saville pl.N.Burlington st,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=2873,848,1090,60",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),†,Publishers,"Snow John,",,35 Paternoster row,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=2874,918,909,53",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),‖†,General Stationers; Publishers,"Souter John,",school,131 Fleet street,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=2874,981,1089,55",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),‖,General Stationers,Southee Thos. E.,,7 Lond. rd. Southwk,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=2873,1043,1090,59",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),†§‖¶a,Publishers; Librarians; General Stationers; Printsellers; Newsvenders,Southgate Jas. W. jun.,,164 Strand,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=2872,1110,1091,54",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),,,"Southgate Richard,",,47 Newman street,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=2885,1174,1078,55",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),‖§a,General Stationers; Librarians; Newsvenders,Southwell James C.,,2 Blandford st,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=2870,1237,1052,55",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),†,Publishers,SowerbyC. E.,,3 Mead's pl. Westminr.rd,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=2872,1300,1091,58",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),,,"Spence John,",,2 York st. Covent garden,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=2875,1363,1088,60",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),‖,General Stationers,"Spencer Richard,",,314 High Holborn,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=2873,1430,1047,55",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),,,Spon E.,,7 Crombie's r. Commerl. rd. east,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=2877,1494,1086,54",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),†,Publishers,Spon Edw. jun.,,15 Queen st. Cheapside,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=2872,1558,1091,62",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),†¶,Publishers; Printsellers,"Spooner William,",,377 Strand,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=2878,1618,893,64",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),,,Stancliff J.,,31 Sidney pl. Commer. rd. ea,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=2878,1689,1085,55",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),‖§,General Stationers; Librarians,Stanynought Mrs. L.,,84 Connaught ter,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=2876,1752,1087,56",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),*,Printers,Starie Joseph H.,,166 High Holborn,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=2874,1816,1036,56",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),†,Publishers,"Steill Benjamin,",,20 Paternoster row,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=2876,1879,1048,55",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),,,Stenson Chas.,,1 Charlotte st. Fitzroy sq,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=2879,1946,1084,54",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),§,Librarians,Stephens Rd.,,4 Clayton pl. Kenngtn. rd,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=2878,2008,1085,54",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),‖§,General Stationers; Librarians,"Stephenson William,",,12 Parliament st,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=2880,2069,1083,59",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),†,Publishers,Stevens W.,,42 Tottenham court road,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=2879,2135,1084,54",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),,,Stewart C. J.,,11 King William st. Strand,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=2878,2195,1085,60",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),,,Stibbs Edwd. C.,,25 Holywell st. Strand,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=2879,2260,1084,54",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),‖,General Stationers,"Stocken Charles,",,"53 Quadrant,Regent st",,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=2882,2323,1081,54",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),‖,General Stationers,"Stocking Henry,",,74 Gracechurch street,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=2882,2385,1080,54",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),,,Stockley G.,,21 Oxford st. & Camberwell,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=2881,2444,1082,61",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),†,Publishers,"Strange William,",,21 Paternoster row,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=2877,2510,1077,57",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),,,"Stroud David,",,163 Blackfriars road,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=2881,2576,982,52",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),,,"Stutchbury Henry,",,47 Theobald's road,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=2878,2635,1075,59",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),†,Publishers,SuttabyRobt. & Co.,,1 & 2 Stationers' ct,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=2867,2701,1096,54",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),¶‖a,Printsellers; General Stationers; Newsvenders,"Swain James,",,14 Gt. Marylebone st,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=2869,2764,1094,62",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),†§a,Publishers; Librarians; Newsvenders,SwaleR.& W.H.,,21Gt.Russell st. Blms,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=2866,2827,1097,57",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),§,Librarians,"Swift James,",,4 Lit. Queen st. Westmnr,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=2866,2893,1097,56",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),§‖a,Librarians; General Stationers; Newsvenders,"Symons Thomas,",,4 Brompton terrace,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=2866,2949,1097,71",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),†,Publishers,"Talboys David Alphonso,",,113 Fleet st,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=2869,3020,1094,55",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),†,Publishers,"Tallis John,",,15 St. John's la. Smithfield,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=2866,3081,1097,59",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),¶,Printsellers,"Tayleure John,",,2Adelaide st.West Strd,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=2866,3211,1097,54",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),†,Publishers,"Taylor&Walton,",,28 Up.Gower st.Bed.sq,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=2870,3274,1093,55",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),,,"Taylor John,",,85 Chiswell street,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=2874,3337,873,55",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),†,Publishers,"Taylor John,",,1 Red Lion st. Holborn,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=2868,3399,1080,59",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),†¶,Publishers; Printsellers,"Taylor Martin,",,1 Welngtn. st. Strand,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=2872,3465,1091,54",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),‖,General Stationers,"Taylor Thomas,",,63 Edgware road,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=2869,3527,970,58",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),†,Publishers,"Tegg Thomas,",,73 Cheapside,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=2869,3594,823,53",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),‖†,General Stationers; Publishers,"Templeman John,",,248 Regent street,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=2866,3656,1074,56",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),,,Theobald Robt.,,89 Bartholomew close,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=2871,3721,1070,54",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),,,Thomas Mrs. E.,,23 Trinity sq.Tower hill,,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=2871,3784,1092,55",0003_p16445coll4:27076.jpg
BOOKSELLERS,Booksellers in General,p. 648 (scan 676),†a,Publishers; Newsvenders,"Thomas Joseph,",,"1 Finch lane, Cornhill",,"https://cdm16445.contentdm.oclc.org/iiif/p16445coll4:27076/canvas/c675#xywh=2870,3845,1093,57",0003_p16445coll4:27076.jpg
